post_id,engagement_score,connection_strength,hours_since_posted,content_type,creator_followers
post_04484,51.56,0.15,72,article,292656
post_04485,66.85,0.46,151,article,129884
post_04486,88.29,0.2,14,video,33505
post_04487,41.69,0.39,45,video,446045
post_04488,27.86,1,14,text,365892
post_04489,67.97,0.72,8,video,281254
post_04490,76.79,0.28,40,text,413416
post_04491,30.75,0.68,153,article,386633
post_04492,39.49,0.79,160,text,491035
post_04493,74.41,0.47,36,text,436022
post_04494,51.44,0.34,42,article,409304
post_04495,65.3,0.07,51,poll,40990
post_04496,38.89,0.4,20,article,308642
post_04497,72.77,0.7,44,image,28499
post_04498,49.68,0.28,49,text,497673
post_04499,42.36,0.24,70,video,79251
post_04500,70.51,0.82,72,poll,443665
post_04501,15.62,0.3,37,article,355942
post_04502,65.68,0.44,91,text,242365
post_04503,72.5,0.17,50,article,138074
post_04504,50.9,0.79,36,article,313349
post_04505,75.66,0.17,117,poll,205880
post_04506,68.76,0.21,61,text,442738
post_04507,61,0.99,76,article,11789
post_04508,53.4,0.25,11,poll,472429
post_04509,46.07,0.7,3,article,463475
post_04510,40.78,0.89,86,article,320710
post_04511,26.95,0.76,165,video,213485
post_04512,43.97,0.69,88,image,350908
post_04513,47.27,0.9,69,video,455487
post_04514,48.81,0.64,10,text,229818
post_04515,11.8,0.31,168,article,295440
post_04516,25.46,0.55,78,article,254474
post_04517,72.06,0.89,148,poll,493345
post_04518,95.22,0.24,156,video,293524
post_04519,69.31,0.05,75,poll,392539
post_04520,10.31,0.48,71,image,51240
post_04521,53.51,0.87,132,poll,12522
post_04522,71.86,0.91,47,poll,353701
post_04523,61.6,0.83,68,video,101583
post_04524,50.01,0.2,44,poll,209996
post_04525,83.94,0.54,82,poll,267094
post_04526,92.71,0.1,17,video,487091
post_04527,85.59,0.42,161,video,27509
post_04528,55.13,0.22,137,article,231956
post_04529,64.54,0.37,19,article,415380
post_04530,35.94,0.86,89,article,393444
post_04531,36.02,0.53,88,image,50435
post_04532,24.07,0.42,161,article,385672
post_04533,58.16,0.21,125,poll,442846
post_04534,56.56,0.6,23,article,417920
post_04535,68.59,0.32,56,image,184577
post_04536,50.97,0.27,123,text,10986
post_04537,53.86,0.29,121,video,260781
post_04538,22.25,1,96,image,35811
post_04539,60.33,0.33,124,poll,278931
post_04540,20.43,0.07,35,text,268209
post_04541,59.9,0.34,89,poll,32786
post_04542,38.16,0.82,158,article,450744
post_04543,71.01,0.39,107,poll,427092
post_04544,78.35,0.57,17,poll,59268
post_04545,20.31,0.37,29,article,198580
post_04546,72.44,0.23,116,video,485141
post_04547,13.46,0.36,168,image,484023
post_04548,53.09,0.89,155,video,399932
post_04549,53.88,0.32,164,image,50080
post_04550,86.31,0.72,102,video,17856
post_04551,41.09,0.92,164,poll,446763
post_04552,10.39,0.23,19,article,80411
post_04553,44.98,0.19,58,image,107280
post_04554,51.79,0.3,20,article,155882
post_04555,48.59,0.21,151,image,356062
post_04556,27.19,0.88,159,image,451641
post_04557,36.86,0.6,21,poll,177147
post_04558,71.98,0.44,98,video,378287
post_04559,41.63,0.38,34,image,427005
post_04560,76.39,0.31,57,video,243230
post_04561,53.08,0.08,7,image,130026
post_04562,54.37,0.14,43,text,436795
post_04563,38.82,0.36,105,article,313558
post_04564,27.61,0.5,76,image,316803
post_04565,27.48,0.13,73,image,42706
post_04566,37.79,0.13,106,video,492757
post_04567,46.05,0.96,142,article,309320
post_04568,45.48,0.48,25,poll,338324
post_04569,36.11,0.71,138,article,90212
post_04570,75.97,0.86,22,video,371460
post_04571,29.62,0.49,115,image,70088
post_04572,82.03,0.33,113,image,302836
post_04573,91.24,0.55,141,video,216245
post_04574,43.86,0.14,161,video,22418
post_04575,57.95,0.33,117,poll,473649
post_04576,33.71,0.71,63,video,419436
post_04577,31.32,0.08,61,article,467536
post_04578,33.73,0.21,55,poll,140111
post_04579,46.85,0.17,52,image,322013
post_04580,42.94,0.86,117,video,229928
post_04581,48.6,0.73,30,poll,441937
post_04582,49.49,0.78,132,article,458392
post_04583,60.37,0.64,115,image,228500
post_04584,79.23,0.68,31,image,55445
post_04585,4,0.85,97,article,12109
post_04586,38.44,0.1,153,image,308873
post_04587,29.63,0.4,23,article,272990
post_04588,23.46,0.53,143,image,250589
post_04589,44.32,0.95,132,image,454511
post_04590,59.07,0.42,155,image,333245
post_04591,15.01,0.42,61,text,475120
post_04592,75.38,1,60,video,449948
post_04593,13.77,0.4,0,article,232767
post_04594,22.12,0.09,132,text,472066
post_04595,63.19,0.71,57,video,69232
post_04596,54.92,0.78,113,text,2321
post_04597,86.93,0.3,21,video,62566
post_04598,43.81,0.42,160,article,138345
post_04599,38.56,0.62,87,poll,36243
post_04600,87.02,0.22,49,poll,466517
post_04601,66.16,0.74,139,poll,458727
post_04602,18.96,0.95,150,image,208384
post_04603,76.31,0.26,167,text,371611
post_04604,52.01,0.75,47,video,321719
post_04605,67.81,0.23,79,text,137811
post_04606,46.73,0.53,4,text,248210
post_04607,42.6,0.32,112,article,436521
post_04608,57.14,0.86,150,text,490692
post_04609,25.92,0.34,35,text,222212
post_04610,87.04,0.31,102,video,368264
post_04611,69.34,0.94,52,image,49175
post_04612,63.04,0.8,37,image,206596
post_04613,55.68,0.41,22,poll,282477
post_04614,54.78,0.28,33,video,33902
post_04615,36.09,0.06,124,article,38292
post_04616,23.89,0.82,94,image,245421
post_04617,66.42,0.88,52,image,196522
post_04618,64.16,0.97,47,poll,307937
post_04619,53.61,0.86,2,article,213629
post_04620,38.92,0.3,143,text,116126
post_04621,74.01,0.35,89,image,497556
post_04622,43.76,0.12,107,text,258299
post_04623,14.07,0.54,130,text,7146
post_04624,14.32,0.21,100,article,39455
post_04625,28.12,0.77,106,text,104716
post_04626,25.67,0.81,125,article,430265
post_04627,63.15,0.07,58,video,453654
post_04628,56.92,0.74,119,text,419834
post_04629,28.21,0.84,99,text,3827
post_04630,60.63,0.36,78,article,89310
post_04631,58.97,0.58,165,poll,241623
post_04632,76.8,0.82,96,poll,426096
post_04633,67.88,0.33,148,image,183063
post_04634,51.48,0.15,168,article,486042
post_04635,36.18,0.5,66,article,479776
post_04636,27.16,0.79,141,article,1962
post_04637,50.18,0.65,6,article,332274
post_04638,70.41,0.89,40,poll,247850
post_04639,65.53,0.34,60,text,396773
post_04640,65.99,0.92,128,poll,369467
post_04641,28.63,0.97,101,text,437938
post_04642,92.85,0.55,80,video,388216
post_04643,29.06,0.51,138,article,349621
post_04644,75.99,0.98,85,poll,418442
post_04645,28.45,0.22,56,article,131725
post_04646,61.76,0.95,96,poll,46078
post_04647,64.25,0.33,109,text,413505
post_04648,77.27,0.22,30,article,425537
post_04649,88.75,0.65,155,video,475050
post_04650,82.73,0.58,101,video,1718
post_04651,55.8,0.66,38,poll,345949
post_04652,32.52,0.87,84,image,376307
post_04653,59.81,0.87,105,video,149265
post_04654,65.43,0.63,66,text,477764
post_04655,31.37,0.15,139,video,491634
post_04656,72.29,0.75,71,image,386665
post_04657,54.89,0.7,10,image,434734
post_04658,68.6,0.93,116,poll,456917
post_04659,10.26,0.21,146,text,258604
post_04660,77.26,0.78,83,image,390911
post_04661,53.06,0.73,65,poll,387332
post_04662,37.95,0.3,82,poll,90308
post_04663,73.23,0.58,154,poll,126286
post_04664,31.96,0.09,108,image,110895
post_04665,15.6,0.37,150,image,260158
post_04666,33.03,0.69,158,video,210092
post_04667,28.03,0.5,112,article,431205
post_04668,7.47,0.18,96,text,30858
post_04669,52.86,0.85,119,text,133834
post_04670,33.2,0.2,110,image,181964
post_04671,33.5,0.72,93,image,233881
post_04672,79.7,0.81,121,video,335446
post_04673,18.45,0.28,162,image,135132
post_04674,7.71,0.13,137,image,357789
post_04675,71.14,0.78,95,text,216609
post_04676,16.18,0.83,7,article,434930
post_04677,38.25,0.77,70,poll,147085
post_04678,74.86,0.82,21,text,352894
post_04679,75.03,0.22,29,article,170420
post_04680,89.17,0.38,22,poll,201466
post_04681,75.35,0.21,147,text,8128
post_04682,15.46,0.4,145,article,256086
post_04683,41.31,0.81,17,image,358652
post_04684,36.66,0.52,74,article,404584
post_04685,14.43,0.2,89,image,407220
post_04686,45.06,0.69,11,poll,155
post_04687,51.27,0.76,16,poll,123024
post_04688,75.86,0.58,28,poll,215274
post_04689,23.44,0.9,42,article,301153
post_04690,58.94,0.21,19,image,394029
post_04691,54.95,0.84,45,poll,436844
post_04692,34.85,0.16,84,text,490374
post_04693,69.39,0.3,14,poll,296259
post_04694,46.81,0.88,159,article,459579
post_04695,21.77,0.08,164,article,497450
post_04696,57.61,0.88,144,poll,8636
post_04697,78.89,0.7,93,article,237031
post_04698,79.3,0.35,143,video,119235
post_04699,36.02,0.88,106,poll,186727
post_04700,20.07,0.17,46,image,321663
post_04701,44,0.87,42,article,379264
post_04702,65.3,0.11,113,poll,160794
post_04703,70.66,0.67,145,video,462650
post_04704,8.13,0.45,41,text,396667
post_04705,33.54,0.57,2,article,370456
post_04706,35.05,0.91,33,text,32700
post_04707,37.16,0.44,130,article,18679
post_04708,87.15,0.39,107,poll,228225
post_04709,39.4,0.7,111,text,214820
post_04710,30.12,0.29,14,video,101315
post_04711,25.42,0.33,36,video,322194
post_04712,88.12,0.58,158,poll,406716
post_04713,60.68,0.77,82,poll,497794
post_04714,49.34,0.9,87,text,407370
post_04715,72.45,0.46,112,video,220287
post_04716,67.85,0.41,103,video,60632
post_04717,34.09,0.79,10,text,394029
post_04718,51.72,0.97,123,video,155003
post_04719,69.33,0.45,42,poll,129991
post_04720,20.35,0.95,138,article,307682
post_04721,35.92,0.29,108,text,386330
post_04722,73.56,0.84,82,poll,292625
post_04723,23.02,0.35,5,article,364662
post_04724,46.73,0.51,55,poll,93187
post_04725,54.9,0.19,74,text,498182
post_04726,69.43,0.48,4,poll,499601
post_04727,74.81,0.37,3,poll,150568
post_04728,63.48,0.65,28,text,255020
post_04729,17.19,0.41,70,article,333397
post_04730,29.55,0.97,52,text,102911
post_04731,52.94,0.35,22,article,99473
post_04732,35.84,0.36,43,poll,158095
post_04733,75.66,0.79,166,video,362850
post_04734,76.8,0.93,28,poll,91321
post_04735,81.94,0.09,123,video,334696
post_04736,81.58,0.51,99,video,11402
post_04737,57.53,0.77,40,text,328751
post_04738,67.12,0.96,49,image,412147
post_04739,26.17,0.51,162,text,457953
post_04740,65.74,0.81,159,article,175095
post_04741,35.06,0.81,113,image,306092
post_04742,23.53,0.07,16,video,35183
post_04743,71.44,0.48,128,image,342372
post_04744,75.18,0.11,105,text,36617
post_04745,62.72,0.15,35,video,350597
post_04746,38.03,0.91,131,image,392723
post_04747,46.83,0.78,62,video,107109
post_04748,33.67,0.89,92,video,496921
post_04749,64.94,0.22,38,poll,276038
post_04750,58.8,0.99,35,article,312379
post_04751,28.29,0.53,80,image,112011
post_04752,23.39,0.28,91,article,8534
post_04753,74.27,0.73,148,video,427316
post_04754,57.32,0.67,24,text,16764
post_04755,79.82,0.56,59,poll,412041
post_04756,67.7,0.98,15,poll,407252
post_04757,61.82,0.5,166,image,129634
post_04758,74.68,0.94,122,poll,188068
post_04759,9.27,0.57,147,image,396544
post_04760,50.57,0.29,162,poll,347947
post_04761,69.34,0.71,108,poll,330932
post_04762,16.65,0.08,29,text,18070
post_04763,42.59,0.97,18,text,324129
post_04764,52.75,0.42,100,image,49370
post_04765,48.25,0.21,133,image,164667
post_04766,75.28,0.09,82,image,340409
post_04767,60.86,0.8,40,article,247541
post_04768,63.83,0.96,85,poll,192803
post_04769,27.76,0.72,37,image,142916
post_04770,64.88,0.18,125,image,481816
post_04771,5.63,0.8,32,article,104469
post_04772,94.51,0.89,128,video,127000
post_04773,40.44,0.84,73,image,246266
post_04774,67.54,0.41,148,video,47925
post_04775,56.8,0.22,38,poll,306357
post_04776,86.6,0.17,49,video,53884
post_04777,69.34,0.12,83,image,42291
post_04778,13.73,0.98,152,article,165201
post_04779,53.64,0.4,126,image,272298
post_04780,14.33,0.11,25,article,317230
post_04781,47.84,0.82,72,article,256334
post_04782,67.66,0.86,93,video,231092
post_04783,21.67,0.11,124,image,482559
post_04784,44.13,0.24,11,text,442203
post_04785,21.99,0.32,149,article,443423
post_04786,43.36,0.91,39,video,135697
post_04787,57,0.41,140,video,60122
post_04788,81.02,0.25,116,poll,286534
post_04789,66.6,0.74,62,text,75787
post_04790,19.02,0.23,129,article,271322
post_04791,58.88,0.72,75,poll,186048
post_04792,79.23,0.22,62,image,91139
post_04793,47.89,0.42,158,article,312687
post_04794,51.7,0.37,97,article,106333
post_04795,34.36,0.41,101,video,387549
post_04796,33.44,0.72,113,image,331073
post_04797,97.26,0.11,64,video,67157
post_04798,65.86,0.76,94,poll,156405
post_04799,71.19,0.52,95,image,27247
post_04800,63.46,1,82,article,347527
post_04801,11.83,0.07,111,article,481428
post_04802,33.62,0.25,5,text,451265
post_04803,11.1,0.34,154,image,174996
post_04804,33.01,0.59,70,video,353165
post_04805,90.66,0.66,14,video,192271
post_04806,46.98,0.94,42,poll,394185
post_04807,33.41,0.61,50,article,236189
post_04808,46.19,0.74,143,text,435393
post_04809,7.18,0.68,58,article,127194
post_04810,72.68,0.33,76,video,338139
post_04811,68.96,0.11,72,article,79752
post_04812,55.41,0.2,161,text,232707
post_04813,45.63,0.43,102,video,116997
post_04814,30.67,0.54,63,video,224893
post_04815,67.04,0.48,87,image,232069
post_04816,71.68,0.15,78,video,376608
post_04817,17.04,0.3,126,text,75438
post_04818,39.22,0.55,146,text,298651
post_04819,85.44,0.16,140,poll,90501
post_04820,94.74,0.8,54,video,488719
post_04821,61.45,0.44,50,article,475279
post_04822,48.71,0.13,11,poll,423822
post_04823,76.47,0.48,30,video,65468
post_04824,55.52,0.49,79,text,110129
post_04825,66.84,0.13,50,text,220583
post_04826,57.12,0.86,140,text,251243
post_04827,11.07,0.64,105,article,296757
post_04828,66.8,0.51,9,text,280362
post_04829,50.19,0.91,14,video,169907
post_04830,64.85,0.35,57,text,340718
post_04831,82.56,0.16,112,image,209419
post_04832,31.71,0.73,18,video,308781
post_04833,60.11,0.99,102,video,2143
post_04834,19.74,0.37,11,text,258311
post_04835,34.07,0.62,118,text,440124
post_04836,56.55,0.43,12,article,356187
post_04837,34.51,0.56,54,text,172958
post_04838,23.61,0.16,23,image,375217
post_04839,48.79,0.64,34,article,102949
post_04840,87.6,0.06,62,video,164295
post_04841,33.03,0.67,47,article,242093
post_04842,81.05,0.85,130,poll,155264
post_04843,56.94,0.35,6,text,62972
post_04844,22.27,0.07,7,image,68880
post_04845,24.28,0.13,107,image,493343
post_04846,66.27,0.7,7,video,60364
post_04847,77.84,0.47,116,text,146703
post_04848,55.06,0.35,164,image,365747
post_04849,54.44,0.32,117,text,442359
post_04850,54.41,0.09,60,poll,38966
post_04851,56.49,0.4,156,video,6150
post_04852,72.25,0.82,39,text,471487
post_04853,88.8,0.42,123,video,144354
post_04854,78.13,0.59,84,poll,203052
post_04855,76.83,0.26,69,text,197095
post_04856,18.42,0.79,47,article,8603
post_04857,68.39,0.74,66,text,362547
post_04858,65.43,0.31,87,image,88332
post_04859,25.31,0.62,166,article,391707
post_04860,80.29,0.32,123,poll,460774
post_04861,44.63,0.41,122,image,292231
post_04862,59.2,0.91,22,article,45433
post_04863,47.51,0.52,36,article,206113
post_04864,29.35,0.78,44,text,97826
post_04865,71.96,0.67,76,text,12454
post_04866,63.97,0.54,43,video,7571
post_04867,83.38,0.4,15,video,175092
post_04868,47.35,0.16,89,video,336516
post_04869,32.09,0.71,73,video,138479
post_04870,46.63,0.41,113,image,366337
post_04871,58.5,0.58,120,image,79654
post_04872,57.36,0.86,75,poll,444158
post_04873,54.39,0.91,131,poll,210102
post_04874,76.49,0.92,101,poll,482328
post_04875,31.01,0.06,120,video,343672
post_04876,49.87,0.43,108,text,75726
post_04877,10.31,0.26,80,article,429850
post_04878,60.84,0.77,86,text,15230
post_04879,24.96,0.83,55,image,145342
post_04880,44.65,0.5,133,poll,404733
post_04881,61.05,0.18,1,poll,151421
post_04882,20.19,0.67,69,image,454728
post_04883,15.6,0.48,122,image,348346
post_04884,50.32,0.43,91,article,214153
post_04885,37.05,0.06,24,article,490026
post_04886,62.91,0.12,160,video,495446
post_04887,73.51,0.59,75,poll,62311
post_04888,19.26,0.9,60,image,200330
post_04889,30.05,0.12,70,article,75721
post_04890,14.6,0.15,160,article,254985
post_04891,74.32,0.47,71,image,379392
post_04892,49.16,0.69,107,image,202061
post_04893,66.31,0.67,96,article,203223
post_04894,61.15,0.89,61,image,213647
post_04895,82.52,0.14,134,poll,312384
post_04896,72.01,0.82,138,video,256495
post_04897,36.74,0.81,164,article,111913
post_04898,77.25,0.31,54,poll,417529
post_04899,62.64,0.77,129,image,420532
post_04900,77.21,0.34,114,poll,366540
post_04901,59.13,0.8,48,poll,452872
post_04902,50,0.42,99,video,151913
post_04903,15.27,0.55,35,article,381173
post_04904,11.69,0.71,17,image,202180
post_04905,36.09,0.34,0,article,436650
post_04906,23.8,0.79,149,article,419515
post_04907,79.65,0.91,101,poll,44899
post_04908,30.88,0.62,128,image,346140
post_04909,58.31,0.67,106,image,410170
post_04910,62.69,0.44,79,article,386537
post_04911,47.95,0.85,133,article,200857
post_04912,51.18,0.42,131,text,137412
post_04913,72.41,0.15,52,poll,171970
post_04914,14.72,0.94,20,article,337179
post_04915,23.34,0.73,110,image,231144
post_04916,59.44,0.28,93,video,364971
post_04917,39.9,1,26,text,200117
post_04918,60.12,0.96,84,poll,482773
post_04919,22.32,0.3,168,text,31842
post_04920,56.1,0.11,75,image,380827
post_04921,20.43,0.87,95,image,441674
post_04922,41.18,0.59,2,article,251425
post_04923,45.21,0.43,91,text,187018
post_04924,58.12,0.52,122,poll,292178
post_04925,31.18,0.71,136,text,127558
post_04926,36.6,0.94,86,article,188525
post_04927,59.47,0.52,19,text,471987
post_04928,85.69,0.25,16,text,383997
post_04929,23.07,0.8,88,text,221023
post_04930,56.84,0.29,56,text,217015
post_04931,64.93,0.13,139,video,86525
post_04932,36.46,0.14,165,poll,413319
post_04933,78.6,0.42,143,video,61863
post_04934,42.66,0.28,41,poll,465566
post_04935,85.46,0.87,19,video,156105
post_04936,53.69,0.93,144,video,251399
post_04937,7.86,0.54,150,article,448241
post_04938,44.52,0.18,145,poll,358739
post_04939,79.71,0.4,32,text,159780
post_04940,42.91,0.28,52,text,469717
post_04941,64.74,0.52,30,poll,44910
post_04942,45.33,0.72,2,article,183565
post_04943,58.82,0.1,163,text,312922
post_04944,76.61,0.88,127,image,51889
post_04945,59.48,0.07,133,article,480062
post_04946,59.27,0.47,24,image,186131
post_04947,37.99,0.92,30,text,126622
post_04948,87.36,0.48,144,poll,109020
post_04949,85.27,0.11,130,video,36920
post_04950,86.76,0.67,115,video,188317
post_04951,40.35,0.47,63,text,280350
post_04952,55.17,0.93,18,poll,325893
post_04953,61.67,0.76,65,text,409280
post_04954,66.43,0.6,42,poll,341311
post_04955,79.56,0.2,46,image,291074
post_04956,88.7,0.07,165,video,64451
post_04957,86.07,0.72,111,poll,262212
post_04958,47.08,0.72,37,video,402138
post_04959,66.6,0.49,56,video,148291
post_04960,51.52,0.89,7,article,264402
post_04961,43.28,0.33,52,image,12433
post_04962,70.34,0.3,138,text,346652
post_04963,57.67,0.89,51,poll,437522
post_04964,40.79,0.25,53,article,43475
post_04965,71.41,0.16,17,video,226402
post_04966,63.65,0.55,19,image,491007
post_04967,24.7,0.78,8,article,338068
post_04968,44.24,0.66,88,video,215133
post_04969,50.41,0.71,25,text,283048
post_04970,14,0.19,88,article,279010
post_04971,47.7,0.25,148,video,306079
post_04972,20.06,0.82,3,text,222973
post_04973,58.83,0.45,110,poll,49345
post_04974,57.9,0.36,114,video,188211
post_04975,69.81,0.14,18,poll,78734
post_04976,48.75,0.36,165,text,253527
post_04977,38.31,0.25,58,image,51334
post_04978,60.63,0.43,15,poll,490992
post_04979,50.65,0.28,56,article,458104
